transaction_id,company_id,employee_id,employee_name,merchant_name,category,transaction_timestamp,amount,is_international,merchant_country,employee_avg_amount,employee_amount_stddev,transactions_in_burst,large_transaction_flag,unusual_amount_flag,velocity_flag,international_risk_flag,fraud_risk_score,fraud_risk_level
9663,53,521,Amanda Keller,"Carter, Alexander and Hunter",Software,2026-02-21 04:50:13.750005,2053.55,False,US,693.27,1369.08,4,0,0,1,0,1,medium_risk
35881,53,254,Haley Rodriguez,"Hart, Turner and Foster",Cloud Infrastructure,2025-09-20 01:25:13.750005,2043.75,False,US,681.16,1344.3,4,0,0,1,0,1,medium_risk
8556,84,1924,Joshua Johnson,Porter LLC,Software,2025-08-25 21:42:13.750005,2040.14,False,US,755.65,1005.49,4,0,0,1,0,1,medium_risk
9962,84,422,Cesar Baker,Richards-Harris,Software,2026-03-20 07:18:13.750005,2038.33,False,US,445.88,680.25,4,0,0,1,0,1,medium_risk
17335,72,1856,Alan Bailey,"Garza, Carr and Gregory",Advertising,2025-08-19 15:08:13.672950,2008.14,False,US,182.69,387.19,1,0,1,0,0,1,medium_risk
44748,85,1344,Andrew Mann,Frazier Group,Office Supplies,2026-01-20 01:00:13.750005,2004.83,False,US,478.5,888.26,4,0,0,1,0,1,medium_risk
23891,64,240,Donald Perez,"Hendrix, Green and Nunez",Professional Services,2025-12-01 03:14:13.750005,1987.01,False,US,732.11,1318.37,4,0,0,1,0,1,medium_risk
27757,22,374,Joseph Mcintyre,Gibson-Thomas,Software,2025-12-24 03:50:13.750005,1983.63,False,US,660.1,955.72,4,0,0,1,0,1,medium_risk
15868,38,1220,Angie Hill,Mitchell-Glover,Travel,2025-12-07 23:59:13.672950,1979.41,True,GB,510.91,1330.09,1,0,0,0,1,1,medium_risk
36729,93,1644,Joseph Graham,Brooks-Hickman,Transportation,2025-08-16 23:16:13.750005,1978.53,False,US,342.21,627.48,4,0,0,1,0,1,medium_risk
33252,64,240,Donald Perez,Petty-Allison,Professional Services,2025-12-01 03:10:13.750005,1963.18,False,US,732.11,1318.37,4,0,0,1,0,1,medium_risk
27718,73,1143,Sarah Welch,Mooney and Sons,Meals,2025-12-25 18:25:13.750005,1949.75,False,US,408.97,666.14,4,0,0,1,0,1,medium_risk
13967,26,819,Erica Nelson,Alvarez-Hart,Software,2025-10-30 12:52:13.672950,1948.46,True,JP,452.59,1187.62,1,0,0,0,1,1,medium_risk
31791,64,240,Donald Perez,Hawkins Inc,Travel,2025-12-01 03:17:13.750005,1936.64,False,US,732.11,1318.37,4,0,0,1,0,1,medium_risk
43821,34,6,Anna Crane,"Walker, Ramirez and Fisher",Cloud Infrastructure,2026-01-03 23:45:13.672950,1917.07,True,CA,533.61,1296.84,1,0,0,0,1,1,medium_risk
7368,41,1917,Diane Brown,"Whitney, Lloyd and Liu",Office Supplies,2025-08-15 00:45:13.750005,1913.09,False,US,478.67,788.99,4,0,0,1,0,1,medium_risk
22830,20,143,Marissa Hernandez,Wallace and Sons,Travel,2025-12-25 05:49:13.750005,1909.79,False,US,584.47,1249.31,4,0,0,1,0,1,medium_risk
4562,25,1562,Brandon Myers,Lee-Velasquez,Software,2025-07-22 10:03:13.672950,1901.59,True,GB,402.68,1155.21,1,0,0,0,1,1,medium_risk
43277,39,397,Denise Weber,"Fox, Chapman and Stone",Office Supplies,2025-11-03 03:31:13.750005,1892.56,False,US,343.7,665.0,4,0,0,1,0,1,medium_risk
3907,77,1638,Matthew Barber,"Lane, Simon and Duarte",Office Supplies,2026-05-07 17:19:13.750005,1885.7,False,US,424.6,670.63,4,0,0,1,0,1,medium_risk
31752,38,121,Anthony Stone,"Garcia, Hines and Pearson",Software,2025-11-12 15:14:13.750005,1878.36,False,US,508.25,871.15,4,0,0,1,0,1,medium_risk
1587,88,1623,Laura Rivera,Martinez Inc,Advertising,2026-01-22 11:10:13.672950,1843.09,True,JP,393.27,1112.96,1,0,0,0,1,1,medium_risk
15326,22,1736,Leon Thompson,"Morgan, Guzman and Kirby",Cloud Infrastructure,2025-10-07 00:05:13.672950,1834.67,False,US,190.75,459.97,1,0,1,0,0,1,medium_risk
1203,53,254,Haley Rodriguez,"Snyder, Arnold and Keller",Cloud Infrastructure,2025-09-20 01:23:13.750005,1828.71,False,US,681.16,1344.3,4,0,0,1,0,1,medium_risk
12188,41,1917,Diane Brown,Garcia-Thomas,Travel,2025-08-15 00:47:13.750005,1788.14,False,US,478.67,788.99,4,0,0,1,0,1,medium_risk
19237,32,115,Frank Garcia,Berry-Knight,Professional Services,2025-08-10 19:59:13.750005,1756.4,False,US,637.41,1286.58,4,0,0,1,0,1,medium_risk
46544,2,279,Emily Gonzales,Hood and Sons,Travel,2025-10-27 13:06:13.750005,1737.98,False,US,500.23,757.42,4,0,0,1,0,1,medium_risk
32336,63,35,Sara Calhoun,Aguilar-Holland,Travel,2026-06-15 11:46:13.750005,1719.33,False,US,442.73,669.48,4,0,0,1,0,1,medium_risk
571,10,1230,Danielle Ramos,"Hart, Turner and Foster",Cloud Infrastructure,2026-04-08 14:07:13.672950,1719.23,False,US,257.78,404.85,1,0,1,0,0,1,medium_risk
5997,91,1349,Robert Weaver,Adams PLC,Office Supplies,2026-06-06 22:28:13.672950,1702.29,False,US,222.97,423.69,1,0,1,0,0,1,medium_risk
44968,68,336,Mr. Mark Andrews DDS,Galvan-Ruiz,Software,2025-08-27 15:21:13.750005,1689.66,False,US,402.01,631.73,4,0,0,1,0,1,medium_risk
36937,17,1357,Todd White,Oneill and Sons,Travel,2025-09-27 01:39:13.672950,1688.54,True,CA,450.19,1454.0,1,0,0,0,1,1,medium_risk
3615,64,240,Donald Perez,"Murray, Cole and Cole",Cloud Infrastructure,2025-12-26 15:04:13.672950,1688.51,True,CA,732.11,1318.37,1,0,0,0,1,1,medium_risk
42921,84,422,Cesar Baker,"Holland, Sims and Meadows",Travel,2026-03-20 07:14:13.750005,1683.08,False,US,445.88,680.25,4,0,0,1,0,1,medium_risk
43250,44,1828,Keith Melendez,Wallace and Sons,Travel,2025-09-14 12:43:13.750005,1678.02,False,US,378.91,592.71,4,0,0,1,0,1,medium_risk
33211,72,1851,Daniel Gordon,"Martinez, Stanton and Bennett",Office Supplies,2025-10-12 10:54:13.672950,1677.09,False,US,240.31,434.95,1,0,1,0,0,1,medium_risk
20860,38,1625,Michael Harper,"Johnson, Collier and Powers",Cloud Infrastructure,2026-04-17 23:58:13.672950,1674.84,True,CA,568.27,1507.35,1,0,0,0,1,1,medium_risk
30617,69,123,Derek Anderson,Wilcox-Snyder,Transportation,2026-06-17 03:57:13.750005,1672.57,False,US,337.47,670.38,4,0,0,1,0,1,medium_risk
11025,36,560,Katherine Cummings,"Sullivan, Gonzalez and Turner",Cloud Infrastructure,2026-04-14 20:08:13.672950,1672.19,False,US,171.83,312.29,1,0,1,0,0,1,medium_risk
42547,84,1924,Joshua Johnson,Smith Inc,Transportation,2025-08-25 21:38:13.750005,1670.09,False,US,755.65,1005.49,4,0,0,1,0,1,medium_risk
21107,96,36,Ms. Susan Vargas,Miller-Fields,Transportation,2025-09-07 08:34:13.672950,1659.92,False,US,206.88,357.15,1,0,1,0,0,1,medium_risk
20905,44,1828,Keith Melendez,Tucker-Moody,Office Supplies,2025-09-14 12:45:13.750005,1655.85,False,US,378.91,592.71,4,0,0,1,0,1,medium_risk
42196,2,1364,Patrick Zamora,Smith and Sons,Transportation,2025-12-11 18:51:13.672950,1654.04,False,US,189.73,354.9,1,0,1,0,0,1,medium_risk
17454,81,1434,Elizabeth Burns,Reynolds and Sons,Travel,2026-05-27 21:10:13.672950,1641.38,False,US,134.1,319.4,1,0,1,0,0,1,medium_risk
49081,84,61,Patricia Marshall,Smith-Ramirez,Transportation,2026-01-13 06:50:13.750005,1606.4,False,US,784.82,1107.08,4,0,0,1,0,1,medium_risk
37926,63,35,Sara Calhoun,Ferguson-Smith,Cloud Infrastructure,2026-06-15 11:42:13.750005,1600.54,False,US,442.73,669.48,4,0,0,1,0,1,medium_risk
6413,98,743,James Davidson,Poole-Miller,Software,2026-03-19 19:56:13.672950,1598.07,True,JP,431.07,1233.14,1,0,0,0,1,1,medium_risk
26817,17,242,Megan Hawkins,Green-Romero,Meals,2026-04-02 20:03:13.750005,1590.04,False,US,559.52,920.08,4,0,0,1,0,1,medium_risk
45562,73,1600,Andre Reynolds,Hall-Robinson,Meals,2026-02-07 20:43:13.750005,1569.62,False,US,510.6,860.11,4,0,0,1,0,1,medium_risk
26886,53,254,Haley Rodriguez,Porter LLC,Software,2025-09-20 01:27:13.750005,1559.27,False,US,681.16,1344.3,4,0,0,1,0,1,medium_risk
36700,22,320,Timothy Dawson,Weaver LLC,Meals,2026-04-24 13:00:13.672950,1556.49,False,US,179.0,322.34,1,0,1,0,0,1,medium_risk
25140,24,974,Katherine Christensen MD,Uber,Office Supplies,2025-12-29 22:59:13.672950,1552.47,False,US,188.92,344.6,1,0,1,0,0,1,medium_risk
7614,47,1788,Mary Buchanan,"Miller, Mcdowell and Curtis",Cloud Infrastructure,2026-06-22 22:27:13.750005,1550.06,False,US,355.95,598.73,4,0,0,1,0,1,medium_risk
31232,13,441,Anthony Castillo,Smith and Sons,Transportation,2026-06-28 21:26:13.672950,1534.26,True,GB,227.32,437.16,1,0,0,0,1,1,medium_risk
27910,23,694,Frank Wright,"Spencer, Torres and Newton",Professional Services,2026-06-05 11:46:13.672950,1529.12,False,US,184.88,321.59,1,0,1,0,0,1,medium_risk
34983,40,148,Richard Baker,"Smith, Campbell and Morse",Office Supplies,2026-01-24 19:43:13.750005,1526.95,False,US,869.04,1506.4,4,0,0,1,0,1,medium_risk
23232,42,1681,Felicia Turner MD,"Nielsen, Lynch and Smith",Meals,2026-02-25 11:20:13.672950,1521.51,False,US,178.05,319.13,1,0,1,0,0,1,medium_risk
13633,85,1344,Andrew Mann,Marshall-Russell,Meals,2026-01-20 01:05:13.750005,1517.67,False,US,478.5,888.26,4,0,0,1,0,1,medium_risk
35806,15,973,Michael Anderson,Adams PLC,Office Supplies,2026-02-13 09:43:13.672950,1517.56,False,US,177.92,290.84,1,0,1,0,0,1,medium_risk
19420,41,1917,Diane Brown,Johnson-Rice,Cloud Infrastructure,2025-08-15 00:43:13.750005,1496.59,False,US,478.67,788.99,4,0,0,1,0,1,medium_risk
29236,3,720,Jacob Evans,Thomas and Sons,Transportation,2026-05-26 16:06:13.672950,1494.77,True,DE,271.6,448.28,1,0,0,0,1,1,medium_risk
15506,20,143,Marissa Hernandez,Horton and Sons,Cloud Infrastructure,2025-12-25 05:42:13.750005,1491.13,False,US,584.47,1249.31,4,0,0,1,0,1,medium_risk
27512,40,1122,Angela Clark,Reynolds and Sons,Travel,2025-10-16 08:23:13.672950,1490.72,False,US,145.51,299.36,1,0,1,0,0,1,medium_risk
20115,1,167,Ashley James,"Harris, Stephens and Kramer",Professional Services,2026-06-09 21:27:13.672950,1486.4,True,DE,493.9,1278.11,1,0,0,0,1,1,medium_risk
26980,32,115,Frank Garcia,Nelson-King,Professional Services,2025-08-10 20:04:13.750005,1483.4,False,US,637.41,1286.58,4,0,0,1,0,1,medium_risk
43552,32,47,David Wood,Miller Ltd,Transportation,2026-04-18 16:59:13.672950,1480.54,False,US,154.33,308.87,1,0,1,0,0,1,medium_risk
11203,5,759,Scott Jackson,"Willis, Vasquez and Goodwin",Travel,2025-08-02 13:10:13.750005,1480.5,False,US,385.17,515.66,4,0,0,1,0,1,medium_risk
44200,24,628,Rebecca Chambers,Medina Group,Professional Services,2025-11-04 04:07:13.672950,1477.23,False,US,196.88,315.96,1,0,1,0,0,1,medium_risk
46339,25,266,Travis Stevens,"Roberts, Stanton and Smith",Office Supplies,2026-01-21 17:46:13.750005,1476.93,False,US,443.79,708.96,4,0,0,1,0,1,medium_risk
39739,18,265,Jared Burch,Williams Ltd,Office Supplies,2025-12-09 16:59:13.750005,1474.12,False,US,434.3,666.67,4,0,0,1,0,1,medium_risk
44577,17,766,David Moon,"Mayer, White and Smith",Office Supplies,2025-12-03 01:50:13.672950,1459.29,False,US,224.73,408.36,1,0,1,0,0,1,medium_risk
32566,39,397,Denise Weber,"Wallace, Roman and Lawson",Professional Services,2025-11-03 03:34:13.750005,1455.74,False,US,343.7,665.0,4,0,0,1,0,1,medium_risk
36803,63,35,Sara Calhoun,Price Group,Transportation,2026-06-15 11:49:13.750005,1448.83,False,US,442.73,669.48,4,0,0,1,0,1,medium_risk
7665,48,176,Mark Williams,Leon Group,Software,2026-05-29 13:35:13.750005,1447.89,False,US,748.14,1361.35,4,0,0,1,0,1,medium_risk
33222,20,143,Marissa Hernandez,Butler Inc,Travel,2025-12-25 05:46:13.750005,1447.18,False,US,584.47,1249.31,4,0,0,1,0,1,medium_risk
35117,18,265,Jared Burch,Carpenter LLC,Cloud Infrastructure,2025-12-09 16:52:13.750005,1444.74,False,US,434.3,666.67,4,0,0,1,0,1,medium_risk
10302,65,301,Michael Valentine,"Bishop, Thomas and Powell",Meals,2026-06-24 04:00:13.672950,1444.09,False,US,132.83,284.43,1,0,1,0,0,1,medium_risk
17863,2,279,Emily Gonzales,Brooks-Hickman,Transportation,2025-10-27 13:11:13.750005,1439.16,False,US,500.23,757.42,4,0,0,1,0,1,medium_risk
45420,14,846,Elizabeth Thompson,Schneider Inc,Advertising,2025-11-09 22:45:13.672950,1434.45,False,US,194.27,339.45,1,0,1,0,0,1,medium_risk
17873,96,1258,Grace White,"Wilson, Harris and Ward",Advertising,2025-12-21 06:32:13.750005,1427.66,False,US,479.89,878.19,4,0,0,1,0,1,medium_risk
29832,73,466,Brenda Oconnell,"Cole, Morton and Peterson",Cloud Infrastructure,2025-07-30 01:25:13.672950,1413.98,False,US,218.08,339.19,1,0,1,0,0,1,medium_risk
28654,67,141,Evan Kennedy,Wiggins-Silva,Cloud Infrastructure,2025-08-07 23:43:13.672950,1405.89,False,US,150.31,299.56,1,0,1,0,0,1,medium_risk
18377,98,1649,Devin Lang,Medina Group,Professional Services,2026-01-27 13:00:13.750005,1402.7,False,US,629.44,1294.88,4,0,0,1,0,1,medium_risk
11812,24,905,Derrick Watson,Green-Romero,Meals,2025-08-09 11:26:13.672950,1400.7,False,US,236.09,373.81,1,0,1,0,0,1,medium_risk
47857,56,589,Samantha Hickman,Soto-Sanchez,Travel,2025-09-16 16:08:13.672950,1397.66,False,US,219.77,376.83,1,0,1,0,0,1,medium_risk
1176,62,90,Jennifer Carlson,Coffey-Johnson,Transportation,2026-03-21 12:19:13.672950,1396.96,False,US,167.9,275.76,1,0,1,0,0,1,medium_risk
15795,3,1796,Rebecca Martin,"Chavez, Sanchez and Bird",Meals,2025-09-09 14:19:13.672950,1388.27,False,US,173.71,328.15,1,0,1,0,0,1,medium_risk
41055,85,602,Brittany Price,Carroll-Arnold,Advertising,2026-04-25 05:36:13.672950,1381.97,True,DE,797.46,3211.71,1,0,0,0,1,1,medium_risk
14355,42,542,Sandra Williams,Barber-Harrison,Transportation,2026-03-14 07:19:13.672950,1378.8,True,GB,366.68,1156.79,1,0,0,0,1,1,medium_risk
31787,39,397,Denise Weber,Barajas-Crosby,Meals,2025-11-03 03:27:13.750005,1377.42,False,US,343.7,665.0,4,0,0,1,0,1,medium_risk
36960,41,882,Antonio Hughes,"Washington, Vasquez and Singleton",Transportation,2025-10-15 00:50:13.750005,1372.97,False,US,409.47,773.75,4,0,0,1,0,1,medium_risk
25022,54,1132,Corey Tucker,Hernandez-Henderson,Transportation,2026-05-22 11:41:13.672950,1354.92,True,JP,457.21,1276.07,1,0,0,0,1,1,medium_risk
43333,47,1788,Mary Buchanan,Berry-Knight,Professional Services,2026-06-22 22:23:13.750005,1354.0,False,US,355.95,598.73,4,0,0,1,0,1,medium_risk
31183,2,279,Emily Gonzales,"Hart, Turner and Foster",Cloud Infrastructure,2025-10-27 13:08:13.750005,1349.61,False,US,500.23,757.42,4,0,0,1,0,1,medium_risk
43899,58,576,Angela Chung,Chambers Group,Meals,2026-04-07 16:19:13.672950,1338.22,False,US,144.25,282.43,1,0,1,0,0,1,medium_risk
23973,82,1105,Allison Love,Nelson-King,Professional Services,2025-07-19 17:41:13.672950,1331.27,True,DE,839.26,1841.62,1,0,0,0,1,1,medium_risk
32066,84,422,Cesar Baker,Salesforce,Travel,2026-03-20 07:16:13.750005,1325.71,False,US,445.88,680.25,4,0,0,1,0,1,medium_risk
43276,52,833,Anthony Guzman,Rivas Ltd,Meals,2025-07-26 23:13:13.672950,1323.65,False,US,163.76,270.15,1,0,1,0,0,1,medium_risk
38162,36,461,Ronald Nelson,Gonzalez-Haynes,Transportation,2026-06-06 19:41:13.672950,1321.99,False,US,218.17,294.82,1,0,1,0,0,1,medium_risk
48333,76,1748,Timothy Shah,"Leonard, Ballard and Miller",Advertising,2026-02-21 04:31:13.750005,1307.16,False,US,998.63,1961.3,4,0,0,1,0,1,medium_risk
46511,93,1644,Joseph Graham,Coleman and Sons,Travel,2025-08-16 23:20:13.750005,1305.38,False,US,342.21,627.48,4,0,0,1,0,1,medium_risk
8666,95,690,Kayla Mccullough,Coleman and Sons,Travel,2026-01-19 19:09:13.750005,1300.08,False,US,746.44,1580.91,4,0,0,1,0,1,medium_risk
33718,11,1375,Lindsay Mahoney,Carpenter LLC,Cloud Infrastructure,2026-05-03 06:13:13.672950,1297.99,False,US,159.74,257.71,1,0,1,0,0,1,medium_risk
46142,71,1451,Brianna Johnson,Fernandez-Jackson,Transportation,2026-04-16 10:00:13.672950,1295.33,True,CA,502.61,1448.02,1,0,0,0,1,1,medium_risk
40037,69,123,Derek Anderson,"Mcdonald, Ware and Sharp",Professional Services,2026-06-17 03:55:13.750005,1293.49,False,US,337.47,670.38,4,0,0,1,0,1,medium_risk
26723,75,1757,Lauren Bray,"Moore, Simpson and Soto",Cloud Infrastructure,2025-12-01 06:51:13.672950,1284.98,False,US,158.17,270.59,1,0,1,0,0,1,medium_risk
25534,27,545,Claire Clark,"Byrd, Mendez and Becker",Professional Services,2026-05-23 09:05:13.672950,1273.56,False,US,191.69,324.64,1,0,1,0,0,1,medium_risk
34084,54,268,Jeffrey Morales,Holland-Best,Advertising,2025-11-01 16:48:13.672950,1273.22,False,US,190.23,266.85,1,0,1,0,0,1,medium_risk
22529,66,660,Brian Bell,Soto-Sanchez,Travel,2026-02-10 18:31:13.750005,1270.16,False,US,481.37,835.53,4,0,0,1,0,1,medium_risk
19392,84,869,Mary Evans,Clark Ltd,Advertising,2025-07-08 01:22:13.672950,1270.11,False,US,200.55,291.23,1,0,1,0,0,1,medium_risk
29210,69,1288,Timothy Kennedy,Freeman Group,Travel,2025-11-28 02:10:13.672950,1266.76,False,US,167.56,281.97,1,0,1,0,0,1,medium_risk
24397,25,266,Travis Stevens,Petty-Allison,Professional Services,2026-01-21 17:50:13.750005,1261.5,False,US,443.79,708.96,4,0,0,1,0,1,medium_risk
3209,25,512,Steven West,Friedman PLC,Office Supplies,2026-05-11 05:21:13.672950,1258.74,False,US,192.07,328.43,1,0,1,0,0,1,medium_risk
14931,96,1964,Matthew Carpenter,"Harvey, Turner and Foster",Office Supplies,2026-05-31 05:41:13.672950,1249.9,False,US,165.84,244.73,1,0,1,0,0,1,medium_risk
9283,76,391,Kristen Matthews,Ward-Blake,Travel,2026-02-07 19:53:13.672950,1249.63,False,US,177.7,273.49,1,0,1,0,0,1,medium_risk
21807,79,834,John Rivera,Alexander Ltd,Professional Services,2025-08-21 20:56:13.672950,1248.89,False,US,149.53,250.19,1,0,1,0,0,1,medium_risk
8578,41,1664,Melissa Contreras,Anderson-Stewart,Travel,2026-01-02 10:53:13.672950,1246.71,True,GB,326.5,1010.53,1,0,0,0,1,1,medium_risk
10583,97,1054,Kristen Robinson,"Nguyen, Marsh and Beck",Meals,2025-08-29 10:07:13.672950,1233.27,False,US,122.78,218.57,1,0,1,0,0,1,medium_risk
8310,64,232,Jeffrey Garner,Conway-Mann,Transportation,2025-09-05 05:46:13.672950,1233.14,False,US,139.01,256.1,1,0,1,0,0,1,medium_risk
21075,60,1001,Debra Quinn,"Lutz, Johns and Clark",Travel,2026-06-21 08:30:13.672950,1223.55,False,US,171.74,302.89,1,0,1,0,0,1,medium_risk
40614,5,759,Scott Jackson,Hood and Sons,Travel,2025-08-02 13:07:13.750005,1216.5,False,US,385.17,515.66,4,0,0,1,0,1,medium_risk
25724,82,1738,Derrick Rogers,Bowers Group,Office Supplies,2025-11-16 10:20:13.672950,1202.43,False,US,155.28,250.09,1,0,1,0,0,1,medium_risk
31614,75,776,Brittany Randolph,"Spencer, Torres and Newton",Professional Services,2025-07-08 23:12:13.672950,1200.32,True,CA,681.37,1698.44,1,0,0,0,1,1,medium_risk
24421,25,1494,Jonathan Jimenez,Roberts-Snyder,Office Supplies,2025-11-17 17:42:13.672950,1200.0,True,JP,453.16,1371.12,1,0,0,0,1,1,medium_risk
31427,86,1343,James Ramsey,Duffy-Wilkerson,Software,2026-05-09 04:04:13.672950,1200.0,True,GB,431.93,1189.43,1,0,0,0,1,1,medium_risk
13996,99,989,Jason Martin,Slack,Advertising,2025-09-04 13:53:13.672950,1200.0,True,JP,975.92,2124.25,1,0,0,0,1,1,medium_risk
16777,26,819,Erica Nelson,Smith Ltd,Meals,2026-01-15 02:22:13.672950,1200.0,True,CA,452.59,1187.62,1,0,0,0,1,1,medium_risk
1955,99,1502,Brandon Rodriguez,"Higgins, Hobbs and Meyer",Meals,2025-09-26 18:54:13.672950,1200.0,True,DE,773.77,2716.56,1,0,0,0,1,1,medium_risk
46680,68,937,Matthew Farley,Mccoy Ltd,Cloud Infrastructure,2026-03-25 17:25:13.672950,1200.0,True,JP,470.07,1207.36,1,0,0,0,1,1,medium_risk
28496,32,115,Frank Garcia,Howell LLC,Advertising,2026-06-14 05:02:13.672950,1200.0,True,DE,637.41,1286.58,1,0,0,0,1,1,medium_risk
32629,4,1565,Craig Chang,Marriott,Meals,2025-11-08 10:08:13.672950,1200.0,True,JP,363.21,1250.87,1,0,0,0,1,1,medium_risk
24563,73,466,Brenda Oconnell,Freeman Group,Travel,2026-01-26 14:56:13.672950,1200.0,True,JP,218.08,339.19,1,0,0,0,1,1,medium_risk
44388,86,1883,James Bryant DDS,"Perez, Hoffman and Tucker",Cloud Infrastructure,2025-10-16 15:52:13.672950,1200.0,True,DE,441.16,1215.38,1,0,0,0,1,1,medium_risk
17045,13,46,Brian Gould,Zuniga LLC,Office Supplies,2025-11-10 12:15:13.672950,1200.0,True,GB,496.01,1222.7,1,0,0,0,1,1,medium_risk
10496,97,1976,Patrick Lindsey,Porter LLC,Software,2026-01-02 18:21:13.672950,1200.0,True,CA,950.01,2249.45,1,0,0,0,1,1,medium_risk
49136,56,1605,Shane Martinez,Hunt-Burns,Transportation,2026-04-18 01:09:13.672950,1200.0,True,GB,297.26,1045.26,1,0,0,0,1,1,medium_risk
36492,13,46,Brian Gould,Torres Group,Office Supplies,2025-08-15 08:29:13.672950,1200.0,True,DE,496.01,1222.7,1,0,0,0,1,1,medium_risk
45343,59,131,Jesus Thomas,Amazon,Professional Services,2026-07-04 20:19:13.672950,1200.0,True,CA,393.44,1246.94,1,0,0,0,1,1,medium_risk
49044,59,888,Joann Rush,Palmer PLC,Meals,2026-05-06 15:30:13.672950,1200.0,True,CA,212.92,414.18,1,0,0,0,1,1,medium_risk
22527,68,1723,Anthony Rodriguez,Chapman-Henry,Advertising,2026-06-26 21:54:13.672950,1200.0,True,GB,340.37,1132.48,1,0,0,0,1,1,medium_risk
43642,69,1385,Samantha Ellison,Hunt-Burns,Transportation,2026-07-04 00:30:13.672950,1200.0,True,GB,386.81,1128.65,1,0,0,0,1,1,medium_risk
32826,58,317,Kathryn Barnes,Lee-Gregory,Meals,2025-11-24 16:07:13.672950,1200.0,True,DE,206.66,413.46,1,0,0,0,1,1,medium_risk
9618,14,846,Elizabeth Thompson,"Yates, Brown and Hernandez",Advertising,2026-02-01 07:50:13.672950,1200.0,True,CA,194.27,339.45,1,0,0,0,1,1,medium_risk
4506,91,1349,Robert Weaver,"Wallace, Roman and Lawson",Professional Services,2026-03-26 10:26:13.672950,1200.0,True,DE,222.97,423.69,1,0,0,0,1,1,medium_risk
45822,68,336,Mr. Mark Andrews DDS,Slack,Advertising,2025-10-19 03:18:13.672950,1200.0,True,CA,402.01,631.73,1,0,0,0,1,1,medium_risk
8891,71,1451,Brianna Johnson,Peters Ltd,Office Supplies,2025-07-28 14:20:13.672950,1200.0,True,JP,502.61,1448.02,1,0,0,0,1,1,medium_risk
22126,87,447,Ryan Luna,"Casey, Meza and Colon",Office Supplies,2026-05-17 04:39:13.672950,1200.0,True,GB,430.54,1538.29,1,0,0,0,1,1,medium_risk
49850,25,266,Travis Stevens,"Byrd, Mendez and Becker",Professional Services,2025-10-16 08:00:13.672950,1200.0,True,CA,443.79,708.96,1,0,0,0,1,1,medium_risk
983,95,780,Daniel Bird,"Hart, Turner and Foster",Cloud Infrastructure,2026-05-25 11:28:13.672950,1200.0,True,GB,438.94,1300.24,1,0,0,0,1,1,medium_risk
26140,96,789,Erika Chavez,Gutierrez-Marshall,Transportation,2026-06-08 07:19:13.672950,1200.0,True,CA,648.16,1574.3,1,0,0,0,1,1,medium_risk
11981,14,1019,Timothy Wagner,Smith-Kelley,Office Supplies,2025-09-30 00:37:13.672950,1200.0,True,JP,436.62,1269.97,1,0,0,0,1,1,medium_risk
20014,38,948,John Figueroa,"Wright, Murphy and Aguilar",Professional Services,2026-01-14 07:21:13.672950,1200.0,True,DE,488.42,1561.3,1,0,0,0,1,1,medium_risk
20034,51,796,Cindy Gates,Henderson LLC,Meals,2026-01-10 00:42:13.672950,1200.0,True,CA,431.28,1268.59,1,0,0,0,1,1,medium_risk
35129,43,1405,Kimberly Baker,Torres-Brooks,Meals,2026-02-05 14:44:13.672950,1200.0,True,GB,411.45,1143.56,1,0,0,0,1,1,medium_risk
32193,21,1129,Danielle Gonzalez,Shaw-Smith,Cloud Infrastructure,2025-12-20 15:28:13.672950,1200.0,True,CA,520.74,2116.52,1,0,0,0,1,1,medium_risk
17965,72,1851,Daniel Gordon,Allen Group,Cloud Infrastructure,2026-04-17 18:36:13.672950,1200.0,True,JP,240.31,434.95,1,0,0,0,1,1,medium_risk
15972,49,813,Kathleen Andrade,"Park, Maynard and Ruiz",Office Supplies,2025-08-14 20:28:13.672950,1200.0,True,DE,560.8,1354.82,1,0,0,0,1,1,medium_risk
40071,55,1501,Kenneth Morrison,"Campbell, Davis and Arnold",Advertising,2025-12-01 01:53:13.672950,1200.0,True,JP,207.57,421.06,1,0,0,0,1,1,medium_risk
14404,4,785,Kathy Walsh,Weaver LLC,Meals,2025-11-30 09:07:13.672950,1200.0,True,GB,470.38,1293.08,1,0,0,0,1,1,medium_risk
6904,53,516,Cameron Irwin,Thomas and Sons,Transportation,2026-04-25 08:18:13.672950,1200.0,True,CA,333.52,1112.81,1,0,0,0,1,1,medium_risk
38144,92,1237,Deborah Mitchell,"Walker, Ramirez and Fisher",Cloud Infrastructure,2025-10-19 02:11:13.672950,1200.0,True,CA,1056.82,2156.44,1,0,0,0,1,1,medium_risk
25303,36,604,Philip Garcia,"Fox, Chapman and Stone",Office Supplies,2026-06-07 02:23:13.672950,1200.0,True,GB,848.0,1902.4,1,0,0,0,1,1,medium_risk
35774,86,1456,Miss Lisa Salazar,"Johnson, Collier and Powers",Cloud Infrastructure,2026-02-21 01:33:13.672950,1200.0,True,JP,264.75,352.3,1,0,0,0,1,1,medium_risk
5584,3,1825,Kelly Rogers DVM,Slack,Meals,2025-08-14 06:14:13.672950,1200.0,True,DE,513.45,1397.37,1,0,0,0,1,1,medium_risk
12174,4,761,Ashley Yang,Orr Inc,Software,2026-06-06 18:03:13.672950,1200.0,True,DE,336.63,1091.19,1,0,0,0,1,1,medium_risk
